0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-4028,66
-3955,67
-4012,52
-4051,1
-4106,-26
-4211,-27
-4408,-35
-4587,-109
-4744,-236
-4815,-368
-4911,-494
-5012,-588
-5056,-600
-5020,-584
-5079,-638
-5042,-620
-5008,-518
-4830,-390
-4726,-352
-4636,-268
-4522,-116
-4376,5
-4498,5
-4518,0
-4518,-23
-4518,-23
-4518,-23
-4518,-23
-4518,-23
-4518,-23
-4518,-23
-4518,-23
-4518,-23
-4518,-23
-4471,110
-4587,99
-4665,141
-4682,86
-4556,-210
-4522,-227
-4470,-135
-4468,-51
-4358,-6
-4330,60
-4313,80
-4367,195
-4348,252
-4321,196
-4278,158
-4342,141
-4363,142
-4416,46
-4398,-64
-4430,-101
-4422,-203
-4368,-274
-4303,-310
-4300,-320
-4344,-220
-4359,-145
-4399,-131
-4448,-103
-4717,-286
-4788,-302
-4830,-286
-4830,-286
-4830,-286
-4830,-286
-4830,-286
-4830,-286
-4830,-286
-4830,-286
-4830,-286
-4830,-286
-4830,-286
-4830,-286
-4088,415
-4267,414
-4309,402
-4200,338
-4196,-235
-4236,-290
-4334,-344
-4384,-365
-4464,-362
-4505,-430
-4567,-351
-4632,-311
-4584,-258
-4552,-232
-4524,-146
-4484,1
-4507,48
-4560,159
-4573,206
-4548,120
-4634,136
-4694,46
-4661,-18
-4446,-114
-4462,-151
-4372,-208
-4368,-187
-4340,-224
-4506,46
-4515,137
-4530,197
-4530,197
-4530,197
-4530,197
-4530,197
-4530,197
-4530,197
-4530,197
-4530,197
-4530,197
-4588,-314
-4678,-368
-4721,-488
-4393,-586
-4434,-124
-4522,-190
-4602,-206
-4605,-258
-4642,-190
-4736,-218
-4796,-239
-4848,-306
-4832,-323
-4778,-406
-4766,-434
-4748,-432
-4727,-422
-4710,-403
-4704,-395
-4612,-397
-4479,-350
